date,channel,country,campaign,spend,impressions,clicks
2025-12-27,Email,US,lifecycle,58.72,6525,624
2025-12-27,Email,US,newsletter,55.8,6200,543
2025-12-27,Paid Search,BR,brand,308.19,4280,192
2025-12-27,Paid Search,BR,nonbrand,275.96,3833,178
2025-12-27,Paid Search,DE,brand,343.32,4768,196
2025-12-27,Paid Search,DE,nonbrand,426.71,5926,258
2025-12-27,Paid Search,IN,brand,276.39,3839,178
2025-12-27,Paid Search,IN,nonbrand,246.64,3426,140
2025-12-27,Paid Search,UK,brand,485.33,6741,299
2025-12-27,Paid Search,UK,nonbrand,405.87,5637,273
2025-12-27,Paid Search,US,brand,551.65,7662,332
2025-12-27,Paid Search,US,nonbrand,537.91,7471,308
2025-12-27,Paid Social,BR,prospecting,265.57,20428,351
2025-12-27,Paid Social,BR,retargeting,225.24,17326,309
2025-12-27,Paid Social,DE,prospecting,251.95,19381,336
2025-12-27,Paid Social,DE,retargeting,340.44,26188,449
2025-12-27,Paid Social,IN,prospecting,235.57,18121,337
2025-12-27,Paid Social,IN,retargeting,224.55,17273,292
2025-12-27,Paid Social,UK,prospecting,364.1,28007,532
2025-12-27,Paid Social,UK,retargeting,355.27,27328,516
2025-12-27,Paid Social,US,prospecting,608.27,46790,748
2025-12-27,Paid Social,US,retargeting,540.88,41606,743
2025-12-27,Referral,BR,affiliates,105.58,2346,109
2025-12-27,Referral,DE,affiliates,100.06,2224,118
2025-12-27,Referral,IN,affiliates,94.05,2090,109
2025-12-27,Referral,UK,affiliates,199.84,4441,218
2025-12-27,Referral,US,affiliates,214.82,4774,214
2025-12-27,SEO,BR,organic,27.64,3949,279
2025-12-27,SEO,DE,organic,28.78,4111,276
2025-12-27,SEO,IN,organic,26.85,3836,291
2025-12-27,SEO,UK,organic,48.95,6992,484
2025-12-27,SEO,US,organic,56.48,8068,620
2025-12-28,Display,BR,prospecting,108.57,21714,170
2025-12-28,Display,BR,retargeting,86.71,17342,148
2025-12-28,Display,DE,prospecting,120.42,24084,190
2025-12-28,Display,DE,retargeting,123.38,24677,180
2025-12-28,Display,IN,prospecting,75.64,15128,124
2025-12-28,Display,IN,retargeting,78.8,15761,119
2025-12-28,Display,UK,prospecting,125.64,25128,201
2025-12-28,Display,UK,retargeting,162.67,32535,258
2025-12-28,Display,US,prospecting,203.04,40608,313
2025-12-28,Display,US,retargeting,203.53,40705,318
2025-12-28,Email,BR,lifecycle,32.63,3626,297
2025-12-28,Email,BR,newsletter,31.05,3450,307
2025-12-28,Email,DE,lifecycle,39.99,4443,411
2025-12-28,Email,DE,newsletter,33.56,3729,341
2025-12-28,Email,IN,lifecycle,28.51,3168,273
2025-12-28,Email,IN,newsletter,26.09,2898,267
2025-12-28,Email,UK,lifecycle,58.15,6461,592
2025-12-28,Email,UK,newsletter,41.47,4608,424
2025-12-28,Email,US,lifecycle,59.69,6632,562
2025-12-28,Email,US,newsletter,64.4,7156,670
2025-12-28,Paid Search,BR,brand,244.71,3399,149
2025-12-28,Paid Search,BR,nonbrand,278.7,3871,196
2025-12-28,Paid Search,DE,brand,290.22,4031,194
2025-12-28,Paid Search,DE,nonbrand,372.75,5177,231
2025-12-28,Paid Search,IN,brand,226.94,3152,159
2025-12-28,Paid Search,IN,nonbrand,280.04,3889,174
2025-12-28,Paid Search,UK,brand,543.55,7549,336
2025-12-28,Paid Search,UK,nonbrand,415.35,5769,246
2025-12-28,Paid Search,US,brand,577.15,8016,361
2025-12-28,Paid Search,US,nonbrand,683.41,9492,456
2025-12-28,Paid Social,BR,prospecting,203.13,15625,254
2025-12-28,Paid Social,BR,retargeting,226.16,17397,314
2025-12-28,Paid Social,DE,prospecting,204.83,15756,284
2025-12-28,Paid Social,DE,retargeting,282.41,21724,365
2025-12-28,Paid Social,IN,prospecting,174.79,13445,235
2025-12-28,Paid Social,IN,retargeting,217.42,16724,321
2025-12-28,Paid Social,UK,prospecting,436.75,33596,641
2025-12-28,Paid Social,UK,retargeting,313.69,24130,461
2025-12-28,Paid Social,US,prospecting,528.68,40668,750
2025-12-28,Paid Social,US,retargeting,421.24,32403,511
2025-12-28,Referral,BR,affiliates,89.76,1995,109
2025-12-28,Referral,DE,affiliates,121.15,2692,149
2025-12-28,Referral,IN,affiliates,98.89,2198,104
2025-12-28,Referral,UK,affiliates,209.24,4650,214
2025-12-28,Referral,US,affiliates,211.51,4700,221
2025-12-28,SEO,BR,organic,29.16,4165,274
2025-12-28,SEO,DE,organic,34.17,4881,329
2025-12-28,SEO,IN,organic,26.68,3811,248
2025-12-28,SEO,UK,organic,47.83,6833,486
2025-12-28,SEO,US,organic,65.36,9338,660
2025-12-29,Display,BR,prospecting,92.52,18505,161
2025-12-29,Display,BR,retargeting,82.89,16577,134
2025-12-29,Display,DE,prospecting,113.86,22772,192
2025-12-29,Display,DE,retargeting,107.47,21495,170
2025-12-29,Display,IN,prospecting,99.59,19919,171
2025-12-29,Display,IN,retargeting,95.97,19195,151
2025-12-29,Display,UK,prospecting,129.1,25819,205
2025-12-29,Display,UK,retargeting,131.09,26217,198
2025-12-29,Display,US,prospecting,208.13,41625,320
2025-12-29,Display,US,retargeting,214.11,42823,307
2025-12-29,Email,BR,lifecycle,23.0,2556,212
2025-12-29,Email,BR,newsletter,21.74,2415,234
2025-12-29,Email,DE,lifecycle,30.7,3411,312
2025-12-29,Email,DE,newsletter,30.77,3419,329
2025-12-29,Email,IN,lifecycle,22.82,2536,218
2025-12-29,Email,IN,newsletter,21.77,2419,235
2025-12-29,Email,UK,lifecycle,48.4,5378,451
2025-12-29,Email,UK,newsletter,56.24,6249,565
2025-12-29,Email,US,lifecycle,58.72,6524,590
2025-12-29,Email,US,newsletter,58.85,6539,615
2025-12-29,Paid Search,BR,brand,253.97,3527,150
2025-12-29,Paid Search,BR,nonbrand,207.86,2887,141
2025-12-29,Paid Search,DE,brand,346.55,4813,215
2025-12-29,Paid Search,DE,nonbrand,291.62,4050,161
2025-12-29,Paid Search,IN,brand,224.65,3120,152
2025-12-29,Paid Search,IN,nonbrand,235.53,3271,149
2025-12-29,Paid Search,UK,brand,447.23,6212,283
2025-12-29,Paid Search,UK,nonbrand,547.84,7609,348
2025-12-29,Paid Search,US,brand,616.3,8560,371
2025-12-29,Paid Search,US,nonbrand,536.45,7451,359
2025-12-29,Paid Social,BR,prospecting,173.45,13342,225
2025-12-29,Paid Social,BR,retargeting,268.34,20642,377
2025-12-29,Paid Social,DE,prospecting,269.99,20768,371
2025-12-29,Paid Social,DE,retargeting,299.95,23073,444
2025-12-29,Paid Social,IN,prospecting,174.2,13400,246
2025-12-29,Paid Social,IN,retargeting,187.32,14409,262
2025-12-29,Paid Social,UK,prospecting,357.68,27514,512
2025-12-29,Paid Social,UK,retargeting,296.17,22783,409
2025-12-29,Paid Social,US,prospecting,481.3,37023,594
2025-12-29,Paid Social,US,retargeting,513.28,39483,705
2025-12-29,Referral,BR,affiliates,84.04,1868,110
2025-12-29,Referral,DE,affiliates,106.65,2370,131
2025-12-29,Referral,IN,affiliates,99.41,2209,120
2025-12-29,Referral,UK,affiliates,149.61,3325,165
2025-12-29,Referral,US,affiliates,216.01,4800,225
2025-12-29,SEO,BR,organic,25.43,3633,274
2025-12-29,SEO,DE,organic,28.19,4027,303
2025-12-29,SEO,IN,organic,20.37,2910,217
2025-12-29,SEO,UK,organic,38.58,5512,383
2025-12-29,SEO,US,organic,55.01,7859,522
2025-12-30,Display,BR,prospecting,107.33,21466,179
2025-12-30,Display,BR,retargeting,80.57,16114,127
2025-12-30,Display,DE,prospecting,123.63,24725,211
2025-12-30,Display,DE,retargeting,116.48,23296,209
2025-12-30,Display,IN,prospecting,70.39,14078,118
2025-12-30,Display,IN,retargeting,83.62,16724,135
2025-12-30,Display,UK,prospecting,133.76,26752,206
2025-12-30,Display,UK,retargeting,157.83,31565,258
2025-12-30,Display,US,prospecting,179.9,35979,299
2025-12-30,Display,US,retargeting,251.92,50383,452
2025-12-30,Email,BR,lifecycle,22.85,2539,226
2025-12-30,Email,BR,newsletter,22.78,2531,216
2025-12-30,Email,DE,lifecycle,37.21,4135,336
2025-12-30,Email,DE,newsletter,30.75,3416,333
2025-12-30,Email,IN,lifecycle,25.76,2863,250
2025-12-30,Email,IN,newsletter,24.02,2669,252
2025-12-30,Email,UK,lifecycle,33.97,3775,362
2025-12-30,Email,UK,newsletter,44.95,4995,431
2025-12-30,Email,US,lifecycle,60.09,6676,613
2025-12-30,Email,US,newsletter,63.42,7046,645
2025-12-30,Paid Search,BR,brand,258.26,3587,159
2025-12-30,Paid Search,BR,nonbrand,257.25,3573,146
2025-12-30,Paid Search,DE,brand,232.51,3229,136
2025-12-30,Paid Search,DE,nonbrand,340.64,4731,209
2025-12-30,Paid Search,IN,brand,262.54,3646,145
2025-12-30,Paid Search,IN,nonbrand,217.05,3015,126
2025-12-30,Paid Search,UK,brand,414.92,5763,244
2025-12-30,Paid Search,UK,nonbrand,427.13,5932,241
2025-12-30,Paid Search,US,brand,628.48,8729,431
2025-12-30,Paid Search,US,nonbrand,611.71,8496,390
2025-12-30,Paid Social,BR,prospecting,218.11,16778,289
2025-12-30,Paid Social,BR,retargeting,223.98,17230,332
2025-12-30,Paid Social,DE,prospecting,309.52,23809,425
2025-12-30,Paid Social,DE,retargeting,319.49,24576,438
2025-12-30,Paid Social,IN,prospecting,193.55,14889,283
2025-12-30,Paid Social,IN,retargeting,175.13,13472,234
2025-12-30,Paid Social,UK,prospecting,368.85,28373,523
2025-12-30,Paid Social,UK,retargeting,345.46,26574,475
2025-12-30,Paid Social,US,prospecting,525.86,40451,730
2025-12-30,Paid Social,US,retargeting,500.42,38494,676
2025-12-30,Referral,BR,affiliates,104.42,2321,115
2025-12-30,Referral,DE,affiliates,116.03,2578,126
2025-12-30,Referral,IN,affiliates,109.24,2427,119
2025-12-30,Referral,UK,affiliates,183.82,4085,204
2025-12-30,Referral,US,affiliates,215.93,4798,244
2025-12-30,SEO,BR,organic,20.93,2990,231
2025-12-30,SEO,DE,organic,30.53,4362,299
2025-12-30,SEO,IN,organic,21.12,3018,220
2025-12-30,SEO,UK,organic,31.87,4553,286
2025-12-30,SEO,US,organic,46.71,6674,444
2025-12-31,Display,BR,prospecting,94.45,18889,152
2025-12-31,Display,BR,retargeting,95.46,19092,156
2025-12-31,Display,DE,prospecting,94.72,18943,160
2025-12-31,Display,DE,retargeting,101.35,20270,172
2025-12-31,Display,IN,prospecting,67.84,13568,108
2025-12-31,Display,IN,retargeting,72.49,14499,117
2025-12-31,Display,UK,prospecting,132.63,26526,222
2025-12-31,Display,UK,retargeting,148.93,29785,245
2025-12-31,Display,US,prospecting,224.86,44972,398
2025-12-31,Display,US,retargeting,217.08,43416,352
2025-12-31,Email,BR,lifecycle,28.47,3164,270
2025-12-31,Email,BR,newsletter,25.51,2834,248
2025-12-31,Email,DE,lifecycle,36.04,4004,370
2025-12-31,Email,DE,newsletter,33.47,3719,340
2025-12-31,Email,IN,lifecycle,22.37,2486,217
2025-12-31,Email,IN,newsletter,23.35,2594,233
2025-12-31,Email,UK,lifecycle,50.7,5634,530
2025-12-31,Email,UK,newsletter,50.15,5572,526
2025-12-31,Email,US,lifecycle,65.77,7308,625
2025-12-31,Email,US,newsletter,54.51,6057,535
2025-12-31,Paid Search,BR,brand,312.43,4339,224
2025-12-31,Paid Search,BR,nonbrand,281.6,3911,170
2025-12-31,Paid Search,DE,brand,353.38,4908,237
2025-12-31,Paid Search,DE,nonbrand,423.37,5880,265
2025-12-31,Paid Search,IN,brand,270.81,3761,184
2025-12-31,Paid Search,IN,nonbrand,257.74,3580,158
2025-12-31,Paid Search,UK,brand,495.19,6878,323
2025-12-31,Paid Search,UK,nonbrand,396.51,5507,217
2025-12-31,Paid Search,US,brand,546.1,7585,349
2025-12-31,Paid Search,US,nonbrand,574.05,7973,391
2025-12-31,Paid Social,BR,prospecting,294.61,22662,384
2025-12-31,Paid Social,BR,retargeting,245.75,18904,360
2025-12-31,Paid Social,DE,prospecting,325.39,25030,439
2025-12-31,Paid Social,DE,retargeting,237.57,18275,326
2025-12-31,Paid Social,IN,prospecting,165.66,12743,239
2025-12-31,Paid Social,IN,retargeting,200.67,15436,274
2025-12-31,Paid Social,UK,prospecting,232.43,17879,293
2025-12-31,Paid Social,UK,retargeting,306.66,23589,465
2025-12-31,Paid Social,US,prospecting,432.49,33268,658
2025-12-31,Paid Social,US,retargeting,544.49,41884,712
2025-12-31,Referral,BR,affiliates,87.07,1935,104
2025-12-31,Referral,DE,affiliates,124.1,2758,146
2025-12-31,Referral,IN,affiliates,87.62,1947,104
2025-12-31,Referral,UK,affiliates,174.64,3881,204
2025-12-31,Referral,US,affiliates,185.32,4118,220
2025-12-31,SEO,BR,organic,24.41,3487,272
2025-12-31,SEO,DE,organic,35.89,5128,384
2025-12-31,SEO,IN,organic,23.35,3336,236
2025-12-31,SEO,UK,organic,34.19,4884,299
2025-12-31,SEO,US,organic,53.01,7573,536
2026-01-01,Display,BR,prospecting,66.03,13207,109
2026-01-01,Display,BR,retargeting,62.34,12468,96
2026-01-01,Display,DE,prospecting,111.36,22272,182
2026-01-01,Display,DE,retargeting,96.5,19299,160
2026-01-01,Display,IN,prospecting,64.45,12889,107
2026-01-01,Display,IN,retargeting,47.35,9471,77
2026-01-01,Display,UK,prospecting,127.68,25536,209
2026-01-01,Display,UK,retargeting,78.74,15748,135
2026-01-01,Display,US,prospecting,128.5,25700,179
2026-01-01,Display,US,retargeting,142.28,28456,229
2026-01-01,Email,BR,lifecycle,16.41,1824,161
2026-01-01,Email,BR,newsletter,21.44,2382,207
2026-01-01,Email,DE,lifecycle,28.41,3157,289
2026-01-01,Email,DE,newsletter,24.58,2731,250
2026-01-01,Email,IN,lifecycle,18.14,2015,162
2026-01-01,Email,IN,newsletter,22.0,2444,223
2026-01-01,Email,UK,lifecycle,31.66,3518,336
2026-01-01,Email,UK,newsletter,37.79,4199,372
2026-01-01,Email,US,lifecycle,46.12,5125,489
2026-01-01,Email,US,newsletter,42.48,4720,412
2026-01-01,Paid Search,BR,brand,196.87,2734,133
2026-01-01,Paid Search,BR,nonbrand,172.64,2398,111
2026-01-01,Paid Search,DE,brand,211.0,2931,137
2026-01-01,Paid Search,DE,nonbrand,260.18,3614,164
2026-01-01,Paid Search,IN,brand,186.89,2596,123
2026-01-01,Paid Search,IN,nonbrand,187.04,2598,107
2026-01-01,Paid Search,UK,brand,360.33,5005,234
2026-01-01,Paid Search,UK,nonbrand,401.55,5577,256
2026-01-01,Paid Search,US,brand,517.46,7187,319
2026-01-01,Paid Search,US,nonbrand,490.47,6812,326
2026-01-01,Paid Social,BR,prospecting,197.39,15183,275
2026-01-01,Paid Social,BR,retargeting,168.93,12994,223
2026-01-01,Paid Social,DE,prospecting,191.8,14754,245
2026-01-01,Paid Social,DE,retargeting,209.99,16153,303
2026-01-01,Paid Social,IN,prospecting,149.4,11492,211
2026-01-01,Paid Social,IN,retargeting,166.13,12779,217
2026-01-01,Paid Social,UK,prospecting,272.14,20934,390
2026-01-01,Paid Social,UK,retargeting,273.67,21051,378
2026-01-01,Paid Social,US,prospecting,325.89,25069,497
2026-01-01,Paid Social,US,retargeting,413.56,31813,547
2026-01-01,Referral,BR,affiliates,69.28,1540,69
2026-01-01,Referral,DE,affiliates,94.97,2110,108
2026-01-01,Referral,IN,affiliates,64.47,1433,74
2026-01-01,Referral,UK,affiliates,139.43,3098,178
2026-01-01,Referral,US,affiliates,152.82,3396,175
2026-01-01,SEO,BR,organic,16.59,2370,169
2026-01-01,SEO,DE,organic,23.44,3349,236
2026-01-01,SEO,IN,organic,19.33,2762,211
2026-01-01,SEO,UK,organic,21.89,3128,229
2026-01-01,SEO,US,organic,40.73,5818,372
2026-01-02,Display,BR,prospecting,62.08,12416,95
2026-01-02,Display,BR,retargeting,50.15,10031,79
2026-01-02,Display,DE,prospecting,80.55,16109,127
2026-01-02,Display,DE,retargeting,100.02,20004,164
2026-01-02,Display,IN,prospecting,64.97,12993,103
2026-01-02,Display,IN,retargeting,67.4,13480,103
2026-01-02,Display,UK,prospecting,127.76,25552,206
2026-01-02,Display,UK,retargeting,119.68,23936,184
2026-01-02,Display,US,prospecting,124.22,24844,232
2026-01-02,Display,US,retargeting,158.88,31776,258
2026-01-02,Email,BR,lifecycle,18.35,2038,166
2026-01-02,Email,BR,newsletter,23.97,2663,266
2026-01-02,Email,DE,lifecycle,26.78,2975,258
2026-01-02,Email,DE,newsletter,30.38,3375,294
2026-01-02,Email,IN,lifecycle,18.45,2050,186
2026-01-02,Email,IN,newsletter,18.78,2087,196
2026-01-02,Email,UK,lifecycle,39.78,4420,399
2026-01-02,Email,UK,newsletter,38.38,4265,349
2026-01-02,Email,US,lifecycle,52.56,5840,538
2026-01-02,Email,US,newsletter,48.92,5435,462
2026-01-02,Paid Search,BR,brand,145.69,2023,86
2026-01-02,Paid Search,BR,nonbrand,218.31,3032,136
2026-01-02,Paid Search,DE,brand,259.13,3599,150
2026-01-02,Paid Search,DE,nonbrand,302.64,4203,193
2026-01-02,Paid Search,IN,brand,189.83,2636,108
2026-01-02,Paid Search,IN,nonbrand,199.89,2776,129
2026-01-02,Paid Search,UK,brand,406.57,5647,260
2026-01-02,Paid Search,UK,nonbrand,354.91,4929,211
2026-01-02,Paid Search,US,brand,527.83,7331,354
2026-01-02,Paid Search,US,nonbrand,470.02,6528,306
2026-01-02,Paid Social,BR,prospecting,160.23,12325,239
2026-01-02,Paid Social,BR,retargeting,133.05,10235,184
2026-01-02,Paid Social,DE,prospecting,259.67,19975,361
2026-01-02,Paid Social,DE,retargeting,159.43,12264,212
2026-01-02,Paid Social,IN,prospecting,150.27,11559,216
2026-01-02,Paid Social,IN,retargeting,159.19,12246,234
2026-01-02,Paid Social,UK,prospecting,297.7,22900,428
2026-01-02,Paid Social,UK,retargeting,343.24,26403,477
2026-01-02,Paid Social,US,prospecting,405.14,31165,500
2026-01-02,Paid Social,US,retargeting,376.85,28989,509
2026-01-02,Referral,BR,affiliates,71.04,1579,71
2026-01-02,Referral,DE,affiliates,92.06,2046,96
2026-01-02,Referral,IN,affiliates,64.12,1425,74
2026-01-02,Referral,UK,affiliates,123.54,2745,133
2026-01-02,Referral,US,affiliates,165.76,3684,172
2026-01-02,SEO,BR,organic,17.6,2514,171
2026-01-02,SEO,DE,organic,29.14,4163,272
2026-01-02,SEO,IN,organic,15.14,2163,150
2026-01-02,SEO,UK,organic,32.69,4670,314
2026-01-02,SEO,US,organic,39.46,5637,387
2026-01-03,Display,BR,prospecting,76.42,15283,107
2026-01-03,Display,BR,retargeting,74.81,14962,109
2026-01-03,Display,DE,prospecting,88.95,17790,122
2026-01-03,Display,DE,retargeting,103.91,20781,163
2026-01-03,Display,IN,prospecting,73.55,14710,119
2026-01-03,Display,IN,retargeting,73.79,14757,123
2026-01-03,Display,UK,prospecting,156.68,31335,256
2026-01-03,Display,UK,retargeting,119.51,23902,184
2026-01-03,Display,US,prospecting,164.44,32887,266
2026-01-03,Display,US,retargeting,176.79,35358,293
2026-01-03,Email,BR,lifecycle,22.06,2451,231
2026-01-03,Email,BR,newsletter,22.46,2496,222
2026-01-03,Email,DE,lifecycle,26.4,2933,253
2026-01-03,Email,DE,newsletter,36.81,4090,346
2026-01-03,Email,IN,lifecycle,19.09,2121,193
2026-01-03,Email,IN,newsletter,17.04,1893,178
2026-01-03,Email,UK,lifecycle,33.92,3769,338
2026-01-03,Email,UK,newsletter,36.26,4029,358
2026-01-03,Email,US,lifecycle,46.58,5176,459
2026-01-03,Email,US,newsletter,58.55,6506,566
2026-01-03,Paid Search,BR,brand,236.35,3283,153
2026-01-03,Paid Search,BR,nonbrand,225.24,3128,129
2026-01-03,Paid Search,DE,brand,274.6,3814,190
2026-01-03,Paid Search,DE,nonbrand,253.83,3525,161
2026-01-03,Paid Search,IN,brand,222.88,3096,137
2026-01-03,Paid Search,IN,nonbrand,193.17,2683,122
2026-01-03,Paid Search,UK,brand,379.61,5272,245
2026-01-03,Paid Search,UK,nonbrand,397.21,5517,219
2026-01-03,Paid Search,US,brand,587.87,8165,320
2026-01-03,Paid Search,US,nonbrand,316.53,4396,187
2026-01-03,Paid Social,BR,prospecting,195.18,15014,295
2026-01-03,Paid Social,BR,retargeting,200.7,15439,270
2026-01-03,Paid Social,DE,prospecting,170.08,13083,224
2026-01-03,Paid Social,DE,retargeting,227.18,17475,306
2026-01-03,Paid Social,IN,prospecting,197.0,15154,284
2026-01-03,Paid Social,IN,retargeting,203.71,15670,294
2026-01-03,Paid Social,UK,prospecting,326.82,25140,486
2026-01-03,Paid Social,UK,retargeting,258.33,19871,368
2026-01-03,Paid Social,US,prospecting,362.73,27902,511
2026-01-03,Paid Social,US,retargeting,469.64,36126,689
2026-01-03,Referral,BR,affiliates,77.44,1721,82
2026-01-03,Referral,DE,affiliates,111.63,2481,110
2026-01-03,Referral,IN,affiliates,64.23,1427,74
2026-01-03,Referral,UK,affiliates,121.41,2698,113
2026-01-03,Referral,US,affiliates,181.87,4041,197
2026-01-03,SEO,BR,organic,23.7,3386,242
2026-01-03,SEO,DE,organic,21.41,3059,217
2026-01-03,SEO,IN,organic,15.88,2268,163
2026-01-03,SEO,UK,organic,34.9,4985,344
2026-01-03,SEO,US,organic,44.49,6356,457
2026-01-04,Display,BR,prospecting,74.16,14831,114
2026-01-04,Display,BR,retargeting,71.93,14386,103
2026-01-04,Display,DE,prospecting,79.5,15901,130
2026-01-04,Display,DE,retargeting,94.79,18959,136
2026-01-04,Display,IN,prospecting,84.61,16922,142
2026-01-04,Display,IN,retargeting,66.46,13292,118
2026-01-04,Display,UK,prospecting,112.68,22535,187
2026-01-04,Display,UK,retargeting,145.13,29027,243
2026-01-04,Display,US,prospecting,150.53,30106,249
2026-01-04,Display,US,retargeting,196.27,39255,332
2026-01-04,Email,BR,lifecycle,22.24,2471,250
2026-01-04,Email,BR,newsletter,26.89,2988,260
2026-01-04,Email,DE,lifecycle,27.4,3045,281
2026-01-04,Email,DE,newsletter,26.01,2890,280
2026-01-04,Email,IN,lifecycle,20.31,2256,201
2026-01-04,Email,IN,newsletter,21.69,2410,227
2026-01-04,Email,UK,lifecycle,39.4,4377,390
2026-01-04,Email,UK,newsletter,44.39,4932,449
2026-01-04,Email,US,lifecycle,43.0,4777,491
2026-01-04,Email,US,newsletter,54.03,6003,498
2026-01-04,Paid Search,BR,brand,204.55,2841,121
2026-01-04,Paid Search,BR,nonbrand,206.03,2862,132
2026-01-04,Paid Search,DE,brand,318.27,4420,207
2026-01-04,Paid Search,DE,nonbrand,277.69,3857,171
2026-01-04,Paid Search,IN,brand,207.91,2888,138
2026-01-04,Paid Search,IN,nonbrand,174.98,2430,99
2026-01-04,Paid Search,UK,brand,317.46,4409,202
2026-01-04,Paid Search,UK,nonbrand,365.97,5083,236
2026-01-04,Paid Search,US,brand,534.3,7421,294
2026-01-04,Paid Search,US,nonbrand,513.17,7127,354
2026-01-04,Paid Social,BR,prospecting,202.31,15563,289
2026-01-04,Paid Social,BR,retargeting,171.37,13182,213
2026-01-04,Paid Social,DE,prospecting,222.31,17101,289
2026-01-04,Paid Social,DE,retargeting,209.81,16139,296
2026-01-04,Paid Social,IN,prospecting,173.48,13345,262
2026-01-04,Paid Social,IN,retargeting,184.99,14230,259
